date,gold_price,usd_index,inflation,oil_price,interest_rate,risk_category
2021-07-03,1573.2856562789966,89.78926201633186,,83.57570371580692,2.100560328521267,Low
2021-07-04,1635.8215499004411,96.91697188994172,1.5553317393682349,66.13478574319592,1.8411456758764924,Medium
2021-07-05,1578.1991187394597,96.08469848898659,5.483968615945081,109.09743800082784,1.5577694859413436,High
2021-07-06,1578.535927240274,91.36679044260853,5.906387327927598,56.876594802952866,4.200551814347646,High
2021-07-07,1561.151439590893,100.57727617962459,3.5786749767215085,110.58414331302822,0.42845301722700146,Low
2021-07-08,1569.4008190271568,86.61744130917361,6.587966868378089,93.12739624027432,4.074067124999091,Medium
2021-07-09,1605.6940141766547,88.4287932258414,4.142022713525774,116.5303376363976,4.573709800453582,Medium
2021-07-10,1591.0493202134394,94.42300079238876,6.524411941206981,41.20857933085547,0.5967312275602936,Low
2021-07-11,1583.2077883382688,102.83473395850191,2.5067762491676002,44.727645256892515,0.57469731280523,High
2021-07-12,1585.4471331490272,96.50319109055894,7.895884712287126,80.07156751492586,1.7486849651898302,High
2021-07-13,1592.0624801668794,101.84133701878386,7.6562016155938215,112.99030640256387,1.3436107819087422,High
2021-07-14,1590.000856158063,95.35139438295187,2.554385332614394,98.4635961224116,3.3009517868735148,Medium
2021-07-15,1632.309037417776,100.70911937221892,8.069177559598646,89.77087460154667,3.7961206033835766,Medium
2021-07-16,1597.7994947265854,91.5159478949125,5.404461909370918,42.5281724528147,3.579245479547705,Medium
2021-07-17,1609.1529872693384,101.30284634375276,6.411547748554779,68.33310307300874,2.1260736938766693,High
2021-07-18,1608.4351198296733,93.03372141131538,7.3820565466357,67.66823143222858,2.86658863172159,Low
2021-07-19,1610.1428044866555,96.17662322823712,2.0849896295600256,83.36685458079245,3.6099518548966243,Medium
2021-07-20,1601.9103965605952,88.51762983060323,2.6849905022631657,,0.8769879112334441,Medium
2021-07-21,1600.8948993610193,103.40866048211113,3.5327364504017327,61.3724572142208,1.4549375508829439,Low
2021-07-22,1624.3135713199765,99.0291823887455,4.840431369709096,89.66886400614075,4.925104808427459,High
2021-07-23,1616.929460110587,102.17709638298757,3.9223815440911842,115.56540346513253,2.04721347688285,Medium
2021-07-24,1598.46307480902,89.15725814310865,5.040924638594371,92.81432829093562,4.456071005078453,High
2021-07-25,1557.5472714659174,86.35368710538472,2.801419191406154,93.4504099184828,1.5676961997700063,Medium
2021-07-26,1603.728034651694,91.7441852662203,6.275078979532153,118.89718507104925,0.4686118455641147,Medium
2021-07-27,1589.7953925177057,95.33370781909863,1.8901441682861182,52.27825336558321,2.8771031104854004,Low
2021-07-28,1599.6829824584056,101.0473976591807,4.03014654345573,42.70678193602883,4.935530728703053,Low
2021-07-29,1592.8634990894593,92.95452831012176,2.753232712697858,99.64111605970386,4.551243882996223,Low
2021-07-30,1643.6656863243625,90.39916649802116,6.609532903094762,75.10299465518978,1.5779306368535717,Low
2021-07-31,1644.7030582227528,92.45090224830761,7.6855733718093795,74.3058683801605,5.027162815727822,High
2021-08-01,2457.0040399120617,99.07214820922312,2.051503464424324,58.02427010904259,2.7685084483105915,High
2021-08-02,1617.3632013490146,91.72436193902034,6.9952649910648,80.54904324152308,0.5072447698905178,High
2021-08-03,1611.9298839094781,104.58331252710283,7.770056056054716,75.37378749798987,0.39660425378069664,Low
2021-08-04,1596.5747953730224,88.49958177441479,8.317791516298385,67.6360006277063,2.7968471035174565,Medium
2021-08-05,1645.9765892098112,100.06192249268005,5.555703756615623,75.4196127470735,3.118194992497535,High
2021-08-06,1646.2935562844868,96.78327224764847,3.7917432020518476,70.70678165783119,0.6695428330585994,Low
2021-08-07,1640.0164838537285,89.66191200313084,3.7538151990713113,115.19170864716293,5.091763432057189,Low
2021-08-08,1609.2361194226023,100.07227274281357,4.152790555061168,118.42013259806683,4.020638349576821,Low
2021-08-09,1625.9202398628083,93.95080421115702,5.788671851293389,107.19207460094032,4.456732382055394,High
2021-08-10,1631.531293492927,98.6479655108604,4.931610084973875,119.23312728097,3.316122068885846,Medium
2021-08-11,1599.8477377212262,98.24514490329284,6.075445184847845,61.2575543223344,3.733606399811202,High
2021-08-12,1665.0332310761155,87.21286866496132,1.7751971147070331,107.43400879351518,2.2862662065923818,Low
2021-08-13,1610.6976584245656,101.79966049723495,2.241170852667796,72.53032095220968,3.8163096959564897,Low
2021-08-14,1623.4193596399098,98.62949812756638,8.335776495987329,99.69091182222027,5.385460179872414,Low
2021-08-15,1604.8580724041744,100.6117342527333,8.46769851530367,56.11141125043786,3.6505085307075866,High
2021-08-16,1637.511013062527,93.95531669928138,,104.95648717930459,2.043577045084141,Medium
2021-08-17,1637.9015144262623,88.90123443405594,3.2947800512672085,46.677154092553565,1.7475053925079562,High
2021-08-18,1663.7678156249053,91.52427047494663,8.17367214080385,61.644616537312295,5.307566189447081,Low
2021-08-19,1626.5079831518362,103.02938456788513,2.9959195565419248,105.75620934777245,1.2212620598173416,Low
2021-08-20,1625.0490765488034,103.76037203702856,6.62001925699324,99.77273774574812,4.482532211265504,Low
2021-08-21,1649.6562400651499,94.63732797054575,2.306808181844272,80.09974039930313,2.6926270330459836,High
2021-08-22,1607.841856428945,90.97591150298788,6.042331489918839,93.82342194321672,2.579738710352203,High
2021-08-23,1677.2788605945993,99.60622248216995,6.816605023492952,54.84592195967437,4.174573386888957,High
2021-08-24,1625.5143687365162,100.3198602053255,7.517481012116578,93.4210897877024,1.027201757741203,Low
2021-08-25,1689.5844465200043,101.30932594813828,6.640142977816073,40.6380933873194,2.698053612260832,High
2021-08-26,1638.699787863737,85.62167621444992,7.964397487488164,106.65726939052048,0.43812686078067864,Medium
2021-08-27,1627.297653390158,85.19467744793266,5.146462805305076,81.30300863991549,3.7696358129352143,Medium
2021-08-28,1668.7893964476596,92.14311256563705,6.242000248253294,115.51027612876653,0.5564807407567485,Medium
2021-08-29,1668.9279328146974,88.0499323555302,4.086850595618464,78.25314138582254,0.7082661877879066,High
2021-08-30,1670.6997586890652,101.09963717028229,1.5727261450251877,74.64698258610728,4.685338501453317,Low
2021-08-31,1663.0000922834254,95.65687707157285,6.796850688271383,76.00422499182513,2.575514731833622,Low
2021-09-01,1707.0624198339085,101.50696252723596,7.5890245350984396,68.77828962202369,1.3051223648782733,Low
2021-09-02,1636.553107466201,88.53826153488271,2.717471339068089,53.334006707412314,3.361069023765744,Low
2021-09-03,1692.0456523618286,97.54445417723656,1.7004852616570378,107.36501815564046,2.97623713906879,Low
2021-09-04,1633.9010063503656,96.60344181670547,2.6515129185102455,71.12683262066358,2.407268715400005,High
2021-09-05,1700.3766015982947,91.80756601678537,7.767025052675024,82.32867425510868,5.003439600434074,Medium
2021-09-06,1675.6442748474813,95.34162601115523,3.5685727255993083,41.59095331707491,4.184654490299817,High
2021-09-07,1701.026335883172,96.78055074249437,3.135928803975702,44.82030981711993,1.0458625740903074,Low
2021-09-08,1688.921461991248,102.78975609071642,1.6021287739025145,87.77465835822755,3.246566912223954,High
2021-09-09,1628.819022545475,86.11276769512368,3.5793860304704634,110.33824660108871,0.7159054787000274,High
2021-09-10,1666.7758816974826,101.46747733649521,6.509473539155654,79.47166624208596,1.5344333448247345,High
2021-09-11,1649.6877582207997,104.60312778561895,8.213625018633538,53.19796644840507,5.026766820283362,Low
2021-09-12,1705.8349084598367,99.63550116217264,3.689188627063433,49.29018514927751,2.6759196099682714,Low
2021-09-13,1693.1698797265901,99.7469396452158,3.1847972414748527,111.98304011143391,4.933557033492933,Low
2021-09-14,1681.3750422636729,89.35948594880192,7.71648314323844,96.13102832122055,1.1214945693557117,High
2021-09-15,1671.2758527437543,95.46146561898274,7.4675339558256,117.29564436091658,1.3280441744361042,High
2021-09-16,1689.164493110775,99.1188064036653,3.7971229410058047,46.58788970751197,2.102329796102237,Medium
2021-09-17,1662.6886681300243,97.04562008705841,1.9816360762993779,112.20902840187306,2.1732096218622003,Medium
2021-09-18,1688.6245206695278,92.70263214233562,8.443926083267199,107.65058500214528,4.162705668710777,Low
2021-09-19,1681.6674876643895,103.8023682011151,6.264930012232494,111.4548146339323,3.3969054503339526,Medium
2021-09-20,1668.9202024859617,95.27973482775747,,40.461036528571164,3.154559486219808,Low
2021-09-21,1700.2754192301475,104.39751730871058,3.8931213202362303,99.35227844217557,3.412471410847493,Low
2021-09-22,1725.18020265669,96.27751363004846,6.033797933580959,83.91504913293112,4.094004705747897,High
2021-09-23,1659.9818395006366,100.86766893365855,6.22148061144629,85.85435470067358,4.937287352697716,Medium
2021-09-24,1708.5138197215579,99.8404620630764,7.610338272772434,77.53615898822045,2.4273847715054058,Low
2021-09-25,1674.5297646059284,98.21647550385853,8.451406259812028,99.41415341985754,4.465361200348194,Low
2021-09-26,1703.4007233007328,85.28921691507622,2.2606632496679064,119.98714323811237,2.8492586362016503,Medium
2021-09-27,1680.4056763067672,86.5485830100061,5.91781791801302,,4.040910773385076,Medium
2021-09-28,1687.7685359419436,96.62968576409284,3.855079638538103,94.24403328314582,4.84282488731378,Medium
2021-09-29,1690.7451999021957,103.23562843470566,7.1816089894208535,92.35501725440648,0.4191278174153772,Medium
2021-09-30,1722.9711709468706,97.0228333372569,6.779035893225096,95.61693358778861,3.1198062155180977,Medium
2021-10-01,1694.8705502186958,89.71991991675665,7.747629669567396,67.36899739446659,5.444248288917496,Medium
2021-10-02,1690.8788346496895,91.40436803231094,3.9059201409633815,65.6175794933135,2.8551781762429367,Medium
2021-10-03,1696.9390557247543,97.46319748160543,2.7917124091043553,102.74703826164051,4.787594333658884,Low
2021-10-04,1737.4361736416586,96.94108931230035,1.6526117400581488,,1.2259742251883543,High
2021-10-05,1711.6168322368198,104.1140582043021,3.288546786027478,100.7398190562707,3.4225072237932412,Low
2021-10-06,1689.0893890079335,95.58169128015098,4.070200778286617,105.10732681356548,4.819106306980837,Low
2021-10-07,1732.1269220828417,92.10029763946478,8.122468901635944,81.72783676690142,2.5155489409985488,High
2021-10-08,1706.6228158839788,95.49985513482837,4.939608436930769,112.81184763304122,2.8052908092514794,High
2021-10-09,2529.875082960227,100.72467966541603,5.3950765287615265,77.84699497177476,0.6805939983573435,High
2021-10-10,1712.5261685265027,95.80727611567754,7.6609013343368035,54.24693344766755,0.4714034827406763,Medium
2021-10-11,1702.4410636601347,91.52105100575427,7.695486596348985,68.91189189653383,2.710718572810662,Medium
2021-10-12,1638.5735679145573,91.77242102210157,5.195410785942414,112.4694004744869,4.678245491115953,Medium
2021-10-13,1713.5870945861718,100.13623638484701,2.2959244911333223,119.49906306595096,5.139452428602254,Low
2021-10-14,1686.199685336755,86.32896553722564,3.3936131527686073,73.74831735915868,3.707928268171697,High
2021-10-15,1682.969180827809,90.49510552349025,4.698217400042855,53.34772364749263,4.588592646506741,High
2021-10-16,1670.256096281475,88.06075180817083,6.758186466245206,62.90634241873103,4.107984353956628,Low
2021-10-17,1712.3573428855188,103.89351266394462,6.481772238303786,84.26370740111712,3.9328005912271493,Medium
2021-10-18,1707.4983181974399,86.80188526336357,5.998957647098357,85.76767346217173,4.287423768630483,High
2021-10-19,1730.0656366711023,100.16367219192513,7.661718918616411,90.4047525354864,2.902840500157378,Low
2021-10-20,1695.7488014045846,97.60851138938341,7.118524858149878,106.82826980580376,2.654175043358486,Medium
2021-10-21,1702.6663193335262,97.65608801341942,8.374799685653413,96.89713213504221,1.0855034917697657,Low
2021-10-22,1752.4567518732524,100.2686605429577,7.7241096465320895,60.867218120200555,4.680030412717472,Medium
2021-10-23,1673.9190178366443,93.00975944147586,,71.60352485568004,0.48422287054549945,Low
2021-10-24,1738.2663676026448,93.01486729994548,1.9033159586427693,107.18532670432108,1.6540816364959776,Medium
2021-10-25,1698.8623477533329,90.77411564474912,4.401576608310263,90.67061364845688,2.9795597725150778,Low
2021-10-26,1777.2415247270637,96.95500073771322,5.822531156308953,53.31344385957788,5.35089009074076,Low
2021-10-27,2594.7848799204658,103.59610504220517,6.001724497865275,66.04310432642549,4.37635794705346,Low
2021-10-28,1703.299322882428,103.47966398781863,3.372589330628511,103.2872729944721,2.185523929405297,Low
2021-10-29,1688.4075602258251,99.0592134436277,7.519166751140692,53.76752986587044,3.998229050190284,High
2021-10-30,1724.8697478571992,103.123715420661,3.804725245517989,95.28405221766235,5.13968928707957,High
2021-10-31,1678.8688957529582,104.27037656711536,7.9338022446820045,85.08292289852585,3.079138120569649,High
2021-11-01,1731.1938835975998,100.90209886005583,4.80120980912255,51.79799251209161,2.675186026379984,High
2021-11-02,1689.8855703141385,93.15666657886692,1.5727346622928522,95.11031392247492,3.1532146794402194,Low
2021-11-03,1698.677710168247,94.6644993266341,2.634289178363223,51.38791765241358,1.8855327160584094,High
2021-11-04,1662.3154126845357,103.62513840191197,2.2162347965849833,71.8748463287745,5.013581256092,High
2021-11-05,1721.2411696397508,98.40016150549421,1.8081805706021534,64.68479396196162,4.4357295154227545,Low
2021-11-06,1724.4751051934415,101.41387922372351,6.498121175674732,95.2007962149566,3.9537915898547045,High
2021-11-07,1719.681505474431,87.32228071490836,2.8462111114228152,102.58898852853218,3.3427334229538737,High
2021-11-08,1684.873045780181,88.87802830181289,7.370338560845403,53.46532655647308,5.339742586873989,Medium
2021-11-09,2622.2923479327105,91.88216934645938,3.35128180170101,104.95973940791534,1.8129550797407072,High
2021-11-10,1716.422135741516,88.76481311119105,1.7262897454358903,40.577124479564624,1.73645961576096,Medium
2021-11-11,1709.3663192919623,103.1293012930308,7.244727407826604,82.40468378740263,1.5212262475317067,High
2021-11-12,1735.9841859298851,89.33781093994943,,81.34311118997391,4.144323940385895,Low
2021-11-13,1711.2089143205944,96.14367428660992,5.696538081882958,89.90571446014557,4.435749609340077,High
2021-11-14,1728.9135440151385,86.70907740298954,3.853591020490942,59.176042426773996,3.384849424875133,Low
2021-11-15,1704.53617503364,88.09923693047737,1.8222827730894928,40.788546394416116,3.672914479275116,High
2021-11-16,1736.4954790571685,89.9483026994241,4.091239624148873,76.38103329131195,2.082044014183562,High
2021-11-17,1735.9913461747337,104.65786802968772,,,0.4587270979826322,Low
2021-11-18,1711.106058085085,100.94127514007825,1.5818062247563298,111.37551094454946,1.5815881791165785,Low
2021-11-19,1723.181695569453,98.47110117539138,5.520030225426732,53.89330605513387,3.317591942434736,Low
2021-11-20,1719.5861097545965,103.32523967699603,7.75129508191421,74.01863739989284,4.51789658251804,Low
2021-11-21,1717.505124315768,104.1241731873523,3.024883656940184,74.72003121923069,4.330273636773235,Medium
2021-11-22,1696.1516582419824,94.07145828557498,7.987384128038792,84.22917182705638,1.1923086620142014,Medium
2021-11-23,1698.847659157823,91.55378898885256,,102.60258790163178,0.5200926029001985,Low
2021-11-24,1711.9515636148578,91.30630653708549,7.278054451559751,77.77185204070236,4.715440209979217,Medium
2021-11-25,1720.8761232704944,85.71458204162897,7.3822705081151,42.06026137763785,0.646843471688921,High
2021-11-26,1701.65038869799,90.59276187452676,3.3043190402869724,,2.314884129642599,High
2021-11-27,1719.4132286321328,92.10091934387488,,46.57386516967132,0.7446846981208073,High
2021-11-28,1673.1198287192576,85.73797678897468,4.416191079982443,,3.211255729855185,Medium
2021-11-29,1718.728004700058,102.65209631237792,2.488792612259157,104.27436069215163,2.1575162637344603,Medium
2021-11-30,1719.9559825088322,101.95713471599487,5.642001155790167,62.6152137984835,1.3130914934579407,High
2021-12-01,1734.512885149612,90.03001839868806,8.476302928316864,,3.3746302581447165,Low
2021-12-02,1746.2974337175708,101.0511780061917,7.795040842715061,41.14686737486533,2.15780689686837,High
2021-12-03,1731.218945952455,100.92423758163429,3.4502197828057173,104.31001596719084,1.1256383215342076,Medium
2021-12-04,1753.1480906835295,91.70025519470101,,96.26088719366554,3.9254536659623804,High
2021-12-05,1716.2645950729896,98.94136077262189,2.307573617737716,58.510991551027445,4.643243626882477,High
2021-12-06,1717.4087826927657,90.79715676060269,4.732913630359626,71.21809582926315,1.6871484982093494,Medium
2021-12-07,1732.231496032823,86.405524717754,,95.6253201440889,1.2287314904596616,Medium
2021-12-08,1713.5582741203766,95.09595667857957,3.7069480883179,68.65304974809654,0.6450722754237703,Medium
2021-12-09,1708.6577553341492,93.76654081758119,4.88930958055904,52.993182044615985,3.021486156618584,Medium
2021-12-10,1742.3243970907788,87.76305829038758,7.939569207268216,81.48044231023266,4.614291923670013,High
2021-12-11,1728.8615413376015,94.81106673980169,5.000963460258115,97.88540562291519,1.5666469487516852,Medium
2021-12-12,1727.1136252430126,103.98751491513832,7.316932173973182,65.66476056023566,2.668348301059743,Low
2021-12-13,1696.1488165026892,99.6278629437826,3.721733004144037,49.74178173155663,1.094218130600844,Medium
2021-12-14,1731.8085629412226,99.77744619891588,8.29982955660737,106.36353294495814,2.372054325966545,Medium
2021-12-15,1714.0647994615977,100.1510159016458,2.154242634116298,60.22414931576985,0.331086814666245,High
2021-12-16,1692.0958554695667,99.89267614537091,5.599106527893925,81.02519632852852,5.031327606230627,Low
2021-12-17,1725.2829415646747,85.39802870801213,7.029214566167618,95.30745195913944,3.8020024487529858,Low
2021-12-18,1686.804475731707,103.49381871387862,7.198286904171719,65.36601603153767,1.9972720175825516,Low
2021-12-19,1662.060119634066,101.60275528877547,2.8879677755092934,,4.876290865294122,Medium
2021-12-20,1673.5253720738142,90.49158814866006,4.311521220794903,76.77676051532227,1.2103805545234823,High
2021-12-21,1704.0590082882418,96.0548700967326,,85.63493240990769,0.6633520922422903,High
2021-12-22,1739.2385736013075,97.30011859906334,3.7111789684069163,87.24608828935541,5.198763301015935,Medium
2021-12-23,1714.048795745993,87.63890058232491,6.10807210649436,105.9320549517509,1.8723390491134424,Low
2021-12-24,1705.107143647517,90.07926753714256,4.151464699188917,92.50610187482692,5.163860319069381,Low
2021-12-25,1732.8921122986571,85.46500870568305,3.956064258096556,61.14453537475284,3.5974678261822355,High
2021-12-26,1716.0558410730382,102.27903440108531,2.256477200432867,44.7683472910757,5.395225397281225,Medium
2021-12-27,1725.6616518292217,85.498101394924,1.7747701519713202,40.15884352601062,4.2055033641152075,Low
2021-12-28,1723.9478634385318,91.37391675721734,7.346916530085274,112.35339078135964,0.8037903013735647,Medium
2021-12-29,1697.53766621741,86.56492985892446,4.92681144509252,115.36880414417651,4.724200501621283,High
2021-12-30,1698.48009981871,100.62811852342105,5.440111932463047,47.528919013173436,1.0263622432718336,Medium
2021-12-31,1685.7357778232986,103.49965546142376,4.105547157699364,78.96428946257984,3.8840374303151486,Medium
2022-01-01,1718.303087237078,96.25631239635585,2.457194318316393,52.12761627684276,2.877139109472662,Medium
2022-01-02,1676.410527198194,87.79133634616643,4.647003983838445,115.89992693632678,3.9655562927585404,Medium
2022-01-03,1682.5105150677725,96.16321716572203,3.1026995462181812,59.7466013458019,4.266195046508042,Low
2022-01-04,1698.089341406971,100.40682478905357,7.363781327440473,80.13176764775992,4.469242359919909,High
2022-01-05,1700.9408468812094,99.36832410452601,,53.24961533863334,4.633645696652504,Low
2022-01-06,1709.7217808040996,99.83438011733111,,66.62088676024499,4.69792873813563,Low
2022-01-07,1696.3958343323252,90.58347685106955,5.197919861479413,61.34450887417447,2.4160157392427033,Low
2022-01-08,1689.1890633892406,86.47475045168484,5.896922216274311,78.03408343777485,4.9184473790090895,Low
2022-01-09,1710.1531880242442,87.979272770969,8.136857799174667,,4.027796331114329,High
2022-01-10,1713.2029482319833,104.11012970157881,5.2707735351210765,66.46382356803002,4.654597389946194,High
2022-01-11,1660.141183345409,97.27027974191962,5.970123863040854,48.470209411872965,5.44325460253915,Low
2022-01-12,1714.7443577628708,99.55799211727852,5.9046065261962974,78.75896176055585,0.8611773961958921,Medium
2022-01-13,1686.030139114934,102.98129183561213,6.456848062687256,108.01664144732419,2.1955434128483926,Medium
2022-01-14,1723.7380647281136,102.05509133102584,5.981995697048232,98.41786692684528,4.484371858707892,Medium
2022-01-15,1677.9806007249879,89.36803699438238,6.194937786389009,97.64599073301355,0.7030932248303542,Medium
2022-01-16,1670.2996689038378,86.16120089217507,6.581261305629588,69.2873389396247,3.089100593730416,Medium
2022-01-17,1702.354449445657,103.50256401726918,7.163694607675642,96.67352645456411,4.756589284372686,High
2022-01-18,1731.2131091697825,104.63336585275513,4.321384784841029,77.2425185119935,0.3497041318428704,Medium
2022-01-19,1655.3441440590548,96.3468838702795,6.720837889824048,52.02208726705354,5.18247421743513,High
2022-01-20,1703.7692141545338,102.76803829675559,2.201426314077736,73.52397999824407,5.385260325499164,Medium
2022-01-21,1697.4102805453208,89.63632099429506,7.6333169256907,50.619090482527795,1.94197488096825,Medium
2022-01-22,1684.7546314326028,87.22077409179703,3.5303101553643423,49.158625512522875,4.275653754797768,Low
2022-01-23,1726.0780156180797,94.99633874816828,4.324222198610986,41.844744676608855,0.9176745389883701,Low
2022-01-24,1645.551895525689,101.22366838967572,7.125272888602559,62.62834407755332,4.307537420267668,Low
2022-01-25,1705.2745753823408,98.09307246480665,5.958909266637041,66.46998273935559,2.777988824378527,High
2022-01-26,1701.6937201383241,97.74640336287531,3.660395928958177,95.95549703507942,4.766433662273114,High
2022-01-27,1705.3987538998158,85.34917816450333,3.0777937778724818,83.0403827907827,1.3661837432000543,Low
2022-01-28,1702.082046247636,91.34985784730182,8.204001140974128,108.67597696426496,3.781454254521757,Low
2022-01-29,1684.59609656661,103.78991573044962,2.114434527221108,54.11765013645252,4.377125665683216,Medium
2022-01-30,1673.0130489929418,87.68547079033847,1.530345760265389,61.276531668785125,1.3130843925747202,High
2022-01-31,1666.1375864981887,99.52731890374308,6.2105443160044524,115.28608889147326,4.546008207241562,Medium
2022-02-01,1689.3352534550047,100.1862230761609,5.801320989577629,75.52361982238514,5.279423879944813,Medium
2022-02-02,1676.6976522115738,99.65666486384578,6.663297740662487,103.12407544389245,3.4844126495833128,Low
2022-02-03,1671.8551432877898,104.78569788200353,6.621436821263328,79.37341189195914,4.37046468815039,Medium
2022-02-04,1664.2505844322045,93.1841642270385,7.5428138908621625,77.68685256205981,3.04606526163814,Medium
2022-02-05,1666.433450384919,98.64386784418039,7.954760132859198,51.84930304237139,3.3900426452270613,Low
2022-02-06,1689.395527361868,88.87310226767605,6.925172117805202,108.0959688758869,0.32010028125981604,Low
2022-02-07,1673.504228151039,92.99419831742176,,46.26842244381077,3.0025081508891422,Medium
2022-02-08,1696.601514613492,94.83121204866254,4.744473248092819,64.82088757224332,3.2717096865762105,Medium
2022-02-09,1644.649687011795,89.29655082200051,5.992006684591223,93.87744573761435,3.7677496152682792,Medium
2022-02-10,1683.425267369192,103.1362148471772,5.275556881913194,80.58060406464239,1.1393006963716155,High
2022-02-11,1650.1652123636595,99.32395660934725,2.612282587042373,110.5102661577229,1.5172148775217358,Medium
2022-02-12,1693.8342294197462,90.67515536184989,5.6249112143683195,43.143836223033276,4.219024316384379,Low
2022-02-13,1693.7013381678473,87.69912878595188,7.705700546037829,91.95260155997842,1.1301038051436696,Medium
2022-02-14,1640.1226711965987,90.75734656845016,4.429620562855684,78.19723765017,2.4341368800252248,High
2022-02-15,1652.3716099043663,97.45970764486168,6.182529771047824,52.34494587741207,1.5650736496917017,Medium
2022-02-16,1652.5939799006485,101.52817276620571,5.811540003934367,99.46015256900748,3.112216544014205,High
2022-02-17,1691.6808479103395,95.0633651411032,4.139301957981612,72.90454843248192,5.431072126063455,High
2022-02-18,1653.9391030495472,87.04989347009028,5.45689845003063,82.52655233893468,4.72319896281104,Low
2022-02-19,1679.0251532958362,89.98629732822181,2.971484237292027,117.38128530904866,1.664740284798348,Medium
2022-02-20,1651.4186069774007,91.90287838779105,5.322750810866312,78.89840648201509,2.185212005536824,High
2022-02-21,1685.5823282353092,97.72272507422053,7.0918071334326545,105.86982924469142,5.072826308113657,Medium
2022-02-22,843.5059892358925,89.93286750723351,6.812634387138864,101.56620186729954,4.966048604862378,High
2022-02-23,1696.3751855738976,89.67856785307784,4.005681848649502,93.02036732110392,1.0927722018554298,Low
2022-02-24,1659.021958202217,90.72403737242388,,111.74497146802669,4.603673441711301,Low
2022-02-25,1661.995119790562,96.85058088907098,7.099597955279061,60.128131754974476,1.8124415001341219,Medium
2022-02-26,1658.660759798965,94.85260567884335,3.35527362646166,105.66169851741306,3.104966586420915,Medium
2022-02-27,1661.4901603643593,101.83271906604881,1.871306370484474,70.2229990717874,0.27676654377354015,Medium
2022-02-28,1651.9856445052403,98.95864628826625,4.6163507215120205,104.99927120649771,5.492598502204814,Medium
2022-03-01,1681.1904884359026,98.33643743912661,6.676293706825833,79.50309476364089,4.245756465654355,Medium
2022-03-02,1644.4037320098578,88.09300124009228,7.159453383424314,108.61674023545886,1.5190985644683037,High
2022-03-03,1656.3106856898642,86.10455597224372,8.375415044553538,111.5874830154389,3.839923194230067,Medium
2022-03-04,1662.6561026267689,95.19997729118543,2.825853788210865,87.81151005472924,1.7898636548232696,High
2022-03-05,1668.2325043841547,86.43283330743073,,80.6101565464996,0.7196430234265868,High
2022-03-06,1634.2443656923258,92.28035831852672,5.766433489356481,102.66241146658673,2.482877270927434,High
2022-03-07,1652.7981934173085,85.52224696723177,7.179405879812174,61.358896254333864,3.472024027829137,Medium
2022-03-08,1657.830647108878,88.53617953259702,3.1385251486974464,41.227894499913155,0.721331655608161,Low
2022-03-09,1673.126101625178,87.20735737378455,4.369401152616314,72.56756662038157,2.971633067276949,Low
2022-03-10,1652.5193085352628,101.01970007951749,4.358804679167445,80.62193063174215,2.9530372203389272,Medium
2022-03-11,1654.4772882229383,91.92252305132307,6.910557131688248,63.78101755510052,3.550387513221941,Medium
2022-03-12,1659.0177454803038,86.57693036543994,3.1865254397524496,70.6689505390214,1.5343896022849346,Medium
2022-03-13,2515.5314888594344,90.30960409079358,8.281309882871493,50.64465863328757,0.3583677870407983,High
2022-03-14,1614.7930526993255,98.65616172139818,5.073246688448236,62.18319226942352,1.9555019103094262,Low
2022-03-15,1657.7527665777418,99.91270544344711,3.4744678562371982,,2.342551260759908,Low
2022-03-16,1678.84610633683,87.39730259699043,3.489988418029406,64.07894830614161,3.58764053707224,Low
2022-03-17,1638.7629592870364,100.57132879867866,,63.9243288432522,5.13340227694507,Low
2022-03-18,1640.1173891982526,92.41118316434157,6.3470162352940305,84.71746968380907,1.3177739946134688,High
2022-03-19,1679.5475106924564,98.58765337870007,6.931638118729184,60.04775521568582,3.858501551033785,Medium
2022-03-20,1647.9904134195688,98.43015578593888,1.726994410465827,115.27690106719108,0.7613547742096667,High
2022-03-21,1648.5093849543805,100.87185442155278,5.601541773916673,80.9019864290668,1.2507642166627897,Medium
2022-03-22,1660.396926769653,98.94365560618093,6.9717086743929535,50.317280512781394,2.9229561857403557,Medium
2022-03-23,1595.1466586917868,85.77736713345,4.133680338737015,62.368501641942714,3.968982290588807,Low
2022-03-24,1618.4502952056819,95.38962221779096,4.529191079982827,,4.757484813689929,Low
2022-03-25,1666.4234813882904,88.32362346941943,4.031374299384981,41.0927230704582,4.1554930178934155,Medium
2022-03-26,1649.9721519307977,104.3992907498538,3.7095550299653177,115.02543889575608,0.33060213101772123,Medium
2022-03-27,1651.7212281732388,90.11669077022195,4.937992065563446,75.61415373806449,3.840639461076625,Low
2022-03-28,1641.8598626971414,93.40214702538447,2.6627046209325718,81.68632183607974,4.57945294442661,Low
2022-03-29,1649.6077252932057,88.93404303546875,4.584813768623013,119.07297886716223,3.0090507562929747,Low
2022-03-30,1679.07111158035,87.69178267635927,8.092775869905438,80.27224687994652,5.319393127573648,Low
2022-03-31,1658.0144343310035,97.01859201207421,1.6918146845804927,115.8195195569578,0.2726402178301239,Low
2022-04-01,1676.7320051501765,94.86359297483041,,113.21848926345234,4.547954240777596,High
2022-04-02,1652.642383812676,92.49319468206083,6.943916734524947,115.30524229329701,2.0078035925757707,High
2022-04-03,1656.326910259585,86.7083804430305,2.4243996293959817,104.98984459938912,3.6648613541235937,High
